id,smiles
mobley_1827204,CCCCCC=O
mobley_1838110,C(C(F)(Cl)Cl)(F)(F)Cl
mobley_1849020,CCOP(=S)(OCC)SCSc1ccc(cc1)Cl
mobley_1855337,c1c(cc(c(c1Cl)Cl)Cl)Cl
mobley_1857976,C(CCl)Cl
mobley_1858644,c1ccc(cc1)CCO
mobley_186894,CCCS
mobley_1873346,Cc1ccccc1
mobley_1875719,CCC(=O)CC
mobley_1881249,CCCC(=O)C
mobley_1893815,C(C(Cl)(Cl)Cl)Cl
mobley_1893937,CCCCCCCl
mobley_1896013,C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O
mobley_1899443,CCCC(=C)C
mobley_1903702,CC[C@H](C)O
mobley_1905088,c1ccc(cc1)CBr
mobley_1922649,COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-]
mobley_1923244,CCCC
mobley_1929982,S
mobley_194273,CC[C@H](C)n1c(=O)c(c([nH]c1=O)C)Br
mobley_1944394,CN(C)CCOC(c1ccccc1)c2ccccc2
mobley_1952272,C[N+](=O)[O-]
mobley_1963873,CC(=O)NC
mobley_1967551,CC=O
mobley_197466,CC(=O)C1CC1
mobley_1976156,CCCCCCCCC=O
mobley_1977493,CCCCl
mobley_1987439,Cc1cc(cc(c1)C)C
mobley_2005792,c1ccc(cc1)c2ccccc2
mobley_2008055,CC
mobley_2023925,[C@@H](C(F)(F)F)(OC(F)F)Cl
mobley_2043882,CC(=O)C1CCCCC1
mobley_2049967,CCSC
mobley_20524,c1ccc(cc1)O
mobley_2068538,CCC
mobley_2078467,C[C@@H](c1ccc(cc1)CC(C)C)C(=O)O
mobley_2099370,C[C@@H](c1cccc(c1)C(=O)c2ccccc2)C(=O)O
mobley_210639,CC(C)I
mobley_2123854,c1cc(ccc1C#N)O
mobley_2126135,CCc1ccccc1O
mobley_2143011,CC(C)C=C
mobley_2146331,C=O
mobley_2178600,CCCCCCl
mobley_2183616,CC[C@H](C)c1ccccc1
mobley_2197088,CCCCCCCCCC
mobley_2198613,CCCl
mobley_2213823,CCC(C)CC
mobley_2245668,CC(C)CO
mobley_2261979,c1cc2cccc3c2c(c1)CC3
mobley_2269032,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O
mobley_2279874,COC(OC)OC
mobley_2294995,CCOC=O
mobley_2295058,COC(=O)c1ccc(cc1)O
mobley_2310185,CCO
mobley_2316618,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO
mobley_2328633,CCCCCC1CCCC1
mobley_2341732,CCCCC(=O)OC
mobley_2354112,CCc1cccc(c1)O
mobley_2364370,CCCCOC(=O)C
mobley_2371092,Cc1ccncc1C
mobley_2390199,CCCC(=O)CCC
mobley_2402487,CCOC(=O)CC(=O)OCC
mobley_2410897,CCN
mobley_2422586,CCCOC
mobley_242480,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)N)N
mobley_2451097,c1ccc(cc1)C#N
mobley_2457863,COc1cccc(c1)O
mobley_2481002,C([N+](=O)[O-])(Cl)(Cl)Cl
mobley_2484519,c1ccc(cc1)CCl
mobley_2487143,CCCCC(=O)C
mobley_2489709,c1ccc(c(c1)Cl)Cl
mobley_2492140,C(C(Cl)(Cl)Cl)(Cl)Cl
mobley_2493732,C=C(Cl)Cl
mobley_2501588,CCC[N@@](CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
mobley_2517158,CCCCCCCBr
mobley_2518989,CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O
mobley_2523689,c1ccc(cc1)n2c(=O)c(c(cn2)N)Cl
mobley_252413,CCCC(C)(C)C
mobley_2577969,c1cc2ccc3cccc4c3c2c(c1)cc4
mobley_2607611,CCCCCCOC(=O)C
mobley_2609604,CCC(C)(C)CC
mobley_2613240,COc1ccccc1OC
mobley_2636578,C(CO[N+](=O)[O-])CO[N+](=O)[O-]
mobley_2659552,Cc1ccc(cc1)C(=O)N(C)C
mobley_2661134,c1cc(cc(c1)O)C#N
mobley_2681549,c1c(cc(cc1Cl)Cl)Cl
mobley_2689721,C1CCCCC1
mobley_2693089,CC(C)Cc1cnccn1
mobley_2725215,CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-]
mobley_2725802,CC(=O)N1CCCC1
mobley_2727678,c1c(c(=O)[nH]c(=O)[nH]1)I
mobley_2751110,c1cc(ccc1[N+](=O)[O-])O
mobley_2763835,CCOc1ccccc1
mobley_2771569,CN1CCNCC1
mobley_2782339,c1ccc2c(c1)C(=O)NC2=O
mobley_2784376,C1CC1
mobley_2789243,c1cc(cnc1)Cl
mobley_2792521,CCC/C=C/C=O
mobley_2802855,CCCCBr
mobley_282648,c1ccc2ccccc2c1
mobley_2837389,c1cc[nH]c1
mobley_2844990,c1cc2c(cc1Cl)Oc3cc(c(c(c3O2)Cl)Cl)Cl
mobley_2845466,c1c2c(cc(c1Cl)Cl)Oc3cc(c(cc3O2)Cl)Cl
mobley_2850833,c1ccc(c(c1)C=O)O
mobley_2859600,C=Cc1ccccc1
mobley_2864987,CCC[C@@H](C)O
mobley_2881590,CC(C)CO[N+](=O)[O-]
mobley_2913224,CC(=O)Oc1ccccc1C(=O)O
mobley_2923700,CCc1ccc(cc1)O
mobley_2925352,Cc1ccc(cc1)O
mobley_2929847,CC(C)CC(=O)O
mobley_2958326,CCCNCCC
mobley_2960202,c1c2c(cc(c1Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
mobley_296847,c1ccncc1
mobley_2972345,c1ccc2c(c1)Cc3ccccc3C2
mobley_2972906,c1ccsc1
mobley_299266,CC(=C)C
mobley_2996632,C(Cl)(Cl)Cl
mobley_3006808,C(C(F)(F)F)O
mobley_303222,CC=C
mobley_3034976,CC(=O)O
mobley_3040612,CCc1ccccc1C
mobley_3047364,CCNc1nc(nc(n1)SC)NC(C)C
mobley_3053621,c1ccccc1
mobley_3060426,CC(C)CCC(C)(C)C
mobley_3083321,COCOC
mobley_3105103,Cc1c(c(=O)n(c(=O)[nH]1)C(C)(C)C)Cl
mobley_313406,CCCO
mobley_3144334,Cc1ccc(c(c1)O)C
mobley_3151666,CCCCCCCCCCO
mobley_3167746,CCCCCCCC
mobley_3169935,c1ccc(c(c1)N)Cl
mobley_3183805,Cc1ccc(c(c1)C)C
mobley_3187514,Cc1ccccc1N
mobley_3201701,Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C
mobley_3210206,C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-]
mobley_3211679,C1CCC=CC1
mobley_3234716,Cc1ccc(cc1)C
mobley_3259411,C(C(CO)O)O
mobley_3264884,c1ccc2cc(ccc2c1)N
mobley_3265457,COc1cc(c(c(c1O)OC)Cl)C=O
mobley_3266352,CN(CC(F)(F)F)c1ccccc1
mobley_3269565,CC(C)OC
mobley_3269819,c1c(cc(c(c1Cl)Cl)Cl)c2cc(c(c(c2Cl)Cl)Cl)Cl
mobley_3274817,CC[C@@H](C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-]
mobley_3318135,CCCCC(=O)CCCC
mobley_3323117,C1CC[S+2](C1)([O-])[O-]
mobley_3325209,COC(c1ccccc1)(OC)OC
mobley_3359593,CCCc1ccc(c(c1)OC)O
mobley_3370989,CC(F)F
mobley_337666,c1c(c(=O)[nH]c(=O)[nH]1)F
mobley_3378420,CCCCCCCCCO
mobley_3395921,C1CCOCC1
mobley_3398536,c1ccc(cc1)I
mobley_3414356,CCCC(C)(C)O
mobley_3425174,C(F)Cl
mobley_3452749,Cc1cccc(c1C)C
mobley_349850,Cc1ccc(cc1)C(=O)C
mobley_3515580,COc1ccccc1O
mobley_3525176,CCCCCc1ccccc1
mobley_3546460,CCCCCCO
mobley_3572203,CCCCCOC(=O)CC
mobley_3573480,CCCCCC(=O)C
mobley_3589456,COC(CCl)(OC)OC
mobley_36119,CCCCCCCCO
mobley_3639400,CCCCCl
mobley_3663158,c1ccc2cc(ccc2c1)O
mobley_3682850,C1CCC(=O)CC1
mobley_3686115,CCOC(C)OCC
mobley_3690931,CCCC(=O)OCCC
mobley_3709920,CCCCCCCC=C
mobley_3715043,Cc1ccc(c2c1cccc2)C
mobley_3727287,C1=CC(=O)C=CC1=O
mobley_3738859,CCCCCBr
mobley_3746675,CC(=C)c1ccccc1
mobley_3761215,CC(Cl)(Cl)Cl
mobley_3762186,C(Cl)Cl
mobley_3775790,Cn1cccc1
mobley_3777264,c1cc(cc(c1)[N+](=O)[O-])N
mobley_3802803,CCCCCCO[N+](=O)[O-]
mobley_3843583,c1ccc2c(c1)cccc2N
mobley_3867265,CC(=O)C
mobley_3968043,C1CCC(=O)C1
mobley_3968739,COC(=O)c1ccccc1
mobley_3969312,c1ccc(cc1)C=O
mobley_397645,CCOC(=O)c1ccccc1
mobley_3976574,c1cc2c(cc1Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
mobley_3980099,c1cc(c(c(c1)Cl)Cl)Cl
mobley_3982371,CC(=O)OC
mobley_3999471,CC(Cl)Cl
mobley_4013838,CC(C)C(=O)C(C)C
mobley_4035953,Cc1ccccc1O
mobley_4039055,c1c(c(=O)[nH]c(=O)[nH]1)Br
mobley_4043951,CCCC=C
mobley_4043987,CCCCC(C)C
mobley_4059279,CN1CCN(CC1)C
mobley_4149784,c1cc2c(cc1Cl)Oc3ccc(cc3O2)Cl
mobley_4177472,CC(C)C(C)C(C)C
mobley_4188615,CN(C)C(=O)c1ccccc1
mobley_4193752,c1ccc(cc1)[N+](=O)[O-]
mobley_4218209,COc1ccc(cc1)N
mobley_4219614,c1cc(c(c(c1Cl)Cl)Cl)Cl
mobley_4252724,CC(C)Cc1ccccc1
mobley_4287564,Cc1ccccn1
mobley_4291494,c1ccnc(c1)Cl
mobley_430089,CCCC#C
mobley_4305650,CCC#N
mobley_4338603,c1c(=O)[nH]c(=O)[nH]c1Cl
mobley_4364398,CI
mobley_4371692,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)O)N
mobley_4375719,CCCCCCCCC
mobley_4395315,Cc1cc(ccc1Cl)O
mobley_4434915,CCl
mobley_4463913,CC(OC(=O)C)OC(=O)C
mobley_4465023,C(=C\Cl)\Cl
mobley_4479135,C=C(c1ccccc1)c2ccccc2
mobley_4483973,c1ccc(cc1)F
mobley_4494568,Cc1ccc(cc1)Br
mobley_4506634,[C@@H](C(F)(F)F)(Cl)Br
mobley_4553008,c1cc(ccc1Cl)Cl
mobley_4561957,CC(C)C(C)C
mobley_4584540,Cc1cccc(n1)C
mobley_4587267,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
mobley_4603202,C(CCl)OCCCl
mobley_4609460,CCOC(=O)c1ccc(cc1)O
mobley_4613090,c1ccc(cc1)Cn2ccnc2
mobley_4620651,COC(=O)C1CC1
mobley_4630641,COCCOC
mobley_4639255,C(CO)O
mobley_4678740,c1cc(cc(c1)C(F)(F)F)C(F)(F)F
mobley_4683624,CCCc1ccc(cc1)O
mobley_4687447,CCCOCCO
mobley_468867,C1=C[C@@H]([C@@H]2[C@H]1[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
mobley_4689084,CC(=O)OCCOC(=O)C
mobley_4690963,CCOCCOCC
mobley_4694328,CCCCCCCC=O
mobley_4699732,C[C@@H](CCl)Cl
mobley_4715906,C[C@@H]1CCCC[C@@H]1C
mobley_4759887,CCCCCCCI
mobley_4762983,CCCCCC=C
mobley_4780078,Cc1ccc(c(c1)C)O
mobley_4792268,CCCCC(=O)O
mobley_4845722,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl
mobley_4850657,CS(=O)(=O)Cl
mobley_486214,COc1cccc(c1O)OC
mobley_4883284,c1ccc(cc1)N
mobley_4884177,CCc1cccnc1
mobley_4893032,CCCCC#N
mobley_4924862,CC(C)CCOC=O
mobley_49274,CCCCCC#C
mobley_4934872,CCOC(OCC)Oc1ccccc1
mobley_4936555,Cc1cccc(c1C)Nc2ccccc2C(=O)O
mobley_4964807,CC(=O)CO[N+](=O)[O-]
mobley_4983965,CCSCC
mobley_5003962,c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N
mobley_5006685,CC(=C)[C@H]1CCC(=CC1)C=O
mobley_5026370,c1cnccc1C#N
mobley_5052949,CCCSCCC
mobley_5056289,C[C@H]1CCCO1
mobley_5063386,c1ccc(c(c1)[N+](=O)[O-])O
mobley_5072416,COc1ccccc1N
mobley_5076071,CCN(CC)c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-]
mobley_5079234,CCCCCCCO
mobley_5094777,c1ccc2c(c1)CCC2
mobley_5110043,Cc1ccc2cc(ccc2c1)C
mobley_511661,C=CC=C
mobley_5123639,C[C@H](CC(C)C)O
mobley_5157661,CC(C)C
mobley_5200358,CC(C)(/C=N\OC(=O)NC)SC
mobley_5220185,CCc1cnccn1
mobley_525934,CS
mobley_5263791,CCc1cccc2c1cccc2
mobley_52782,C(CO[N+](=O)[O-])O[N+](=O)[O-]
mobley_5282042,CN(C)CCC=C1c2ccccc2CCc3c1cccc3
mobley_5286200,C(CCCl)CCl
mobley_5310099,CCCCC=C
mobley_5311804,c1ccc(cc1)CO
mobley_5326154,CN(C)c1ccccc1
mobley_5346580,CC(=O)C(C)(C)C
mobley_5347550,COC(C(Cl)Cl)(F)F
mobley_5371840,c1ccc2c(c1)Oc3ccc(cc3O2)Cl
mobley_5390332,CCCC(=O)OC
mobley_5393242,CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C
mobley_5445548,CC(C)c1ccccc1
mobley_5449201,CCCCC
mobley_5456566,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl
mobley_5467162,CC(C)(C)c1ccc(cc1)O
mobley_5471704,CC(C)CCOC(=O)C
mobley_547634,Cc1cc2ccccc2cc1C
mobley_5494918,C(=C(F)F)(C(F)(F)F)F
mobley_5499659,Cn1ccnc1
mobley_550662,CC(OC)(OC)OC
mobley_5510474,c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
mobley_5518547,Cc1ccc(cc1)N
mobley_5520946,c1ccc(cc1)S
mobley_5538249,c1ccc(cc1)c2c(cc(cc2Cl)Cl)Cl
mobley_5561855,c1cc(c(c(c1)Cl)c2c(cc(cc2Cl)Cl)Cl)Cl
mobley_5571660,Cc1cccc(c1N)C
mobley_5600967,CN(C)C(=O)c1ccc(cc1)OC
mobley_5616693,C[C@@H]1CC[C@H](C(=O)C1)C(C)C
mobley_5627459,CC(C)C=O
mobley_5631798,N
mobley_5665561,Cc1cc(c2ccccc2c1)C
mobley_5690766,C=CCCC=C
mobley_5692472,CNC
mobley_5708811,COc1c(ccc(c1C(=O)O)Cl)Cl
mobley_5732611,Cc1c[nH]cn1
mobley_5747188,Cc1ccccc1[N+](=O)[O-]
mobley_5747981,COCC(OC)(OC)OC
mobley_5759258,CCCCCO
mobley_5760563,COS(=O)(=O)OC
mobley_5816127,COCCO
mobley_5852491,CC1CCCC1
mobley_5857,c1ccc2c(c1)cccn2
mobley_5880265,CCCCOCCO
mobley_588781,CCCCCCc1ccccc1
mobley_5890803,CCCOC(=O)CC
mobley_590519,CCSSCC
mobley_5917842,Cc1ccc(c(c1)OC)O
mobley_5935995,CCC(C)(C)C
mobley_5948990,c1ccc(c(c1)N)[N+](=O)[O-]
mobley_5952846,C(=C(Cl)Cl)(Cl)Cl
mobley_5973402,CC(C)CCO
mobley_5977084,Cc1cccnc1
mobley_6006813,CCCC[N+](=O)[O-]
mobley_6055410,c1cc(c(cc1c2ccc(cc2F)F)C(=O)O)O
mobley_6060301,CCCCCCN
mobley_6081058,CCCCC/C=C/C=O
mobley_6082662,c1cc(ccc1N)N(=O)=O
mobley_6091882,C=C
mobley_6102880,c1ccc(cc1)Oc2ccccc2
mobley_6115639,COP(=O)(OC)OC
mobley_6175884,Cc1ccc(cc1)C=O
mobley_6190089,C(C(Cl)Cl)(Cl)Cl
mobley_6195751,COc1c(c(c(c(c1Cl)C=O)Cl)OC)O
mobley_6198745,CC(=O)OCC(COC(=O)C)OC(=O)C
mobley_6201330,CCCOC(=O)c1ccc(cc1)O
mobley_6232400,c1cc(cnc1)C=O
mobley_6235784,CC[C@H](C)Cl
mobley_6239320,c1(=O)[nH]c(=O)[nH]c(=O)[nH]1
mobley_6248915,CCCCCCCCN
mobley_6250025,CCCCCCI
mobley_6257907,c1cc(cc(c1)Cl)N
mobley_6266306,C1CNC1
mobley_627267,CC(C)CBr
mobley_628086,C[C@@H](C(F)(F)F)O
mobley_628951,c1cc(c(c(c1)Cl)c2c(cccc2Cl)Cl)Cl
mobley_6303022,CCc1ccncc1
mobley_6309289,C1CCNCC1
mobley_632905,CC(=O)c1ccc(cc1)OC
mobley_6334915,COP(=O)([C@H](C(Cl)(Cl)Cl)O)OC
mobley_6338073,CCNc1nc(nc(n1)SC)NC(C)(C)C
mobley_6353617,CC(=O)c1cccnc1
mobley_6358463,c1ccc(c(c1)C(F)(F)F)C(F)(F)F
mobley_6359135,C(Cl)(Cl)(Cl)Cl
mobley_6359156,c1ccc(cc1)c2cc(ccc2Cl)Cl
mobley_63712,CN1CCCCC1
mobley_637522,c1ccc2cc3ccccc3cc2c1
mobley_6416775,CCCC1CCCC1
mobley_6430250,CCCc1ccccc1
mobley_6456034,CC(C)COC(=O)C(C)C
mobley_646007,C1CCNC1
mobley_6474572,C=CCl
mobley_6497672,C/C=C/C=O
mobley_6522117,CCOP(=O)(OCC)O/C(=C/Cl)/c1ccc(cc1Cl)Cl
mobley_6571751,CC1=CCCCC1
mobley_6619554,CCCCC(=O)OCC
mobley_6620221,CC1(Cc2cccc(c2O1)OC(=O)NC)C
mobley_6632459,CCC=O
mobley_664966,C(I)I
mobley_667278,c1cc(c(c(c1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl)Cl
mobley_6688723,COc1c(cc(c(c1O)OC)Cl)Cl
mobley_6714389,CN
mobley_6727159,C(CO[N+](=O)[O-])O
mobley_6733657,C1[C@H]([C@@H]2[C@H]([C@H]1Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
mobley_6739648,C1COCCO1
mobley_6743808,Cc1ccc(cc1C)O
mobley_676247,C(F)(F)(F)F
mobley_6794076,CC(=O)c1ccncc1
mobley_6804509,c1c(c(cc(c1Cl)Cl)Cl)Cl
mobley_6812653,CCCCCC
mobley_6843802,c1ccc(cc1)O[C@@H](C(F)F)F
mobley_6854178,CC(C)OC=O
mobley_6861308,CN(C)C(=O)Nc1ccccc1
mobley_6896128,CCCC[C@@H](C)CC
mobley_6911232,CCOC
mobley_6917738,COCCN
mobley_6929123,COC(=O)CCl
mobley_6935906,CC(=CCC[C@](C)(C=C)OC(=O)C)C
mobley_6973347,CCOC(=O)C
mobley_6978427,COC(=O)C1CCCCC1
mobley_6981465,CC(C)OC(=O)C
mobley_6988468,CCc1ccccn1
mobley_7009711,Cc1cc(cc(c1)O)C
mobley_7010316,C1CCC(CC1)O
mobley_7015518,COC
mobley_7017274,c1ccc2c(c1)ccc3c2cccc3
mobley_7039935,c1ccc2c(c1)cccc2O
mobley_7047032,CC(C)(C)Cl
mobley_7066554,c1cc(ccc1O)Cl
mobley_7099614,C=CCCl
mobley_7106722,CCCC(C)C
mobley_7142697,CCCCCN
mobley_7150646,c1cc(ccc1Br)Br
mobley_7157427,CCCCCCCCl
mobley_7176248,CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
mobley_7176290,c1cc(cc(c1)O)[N+](=O)[O-]
mobley_718988,CCCCCCCN
mobley_7200804,c1ccc(c(c1)O)F
mobley_7203421,CCCCCC(=O)N
mobley_7227357,CCC(CC)O
mobley_7239499,c1ccc2c(c1)Oc3cccc(c3O2)Cl
mobley_7261305,NN
mobley_7295828,COc1ccccc1
mobley_7298388,Cc1cccc(c1)[N+](=O)[O-]
mobley_7326706,CCOP(=S)(OCC)Oc1c(cc(c(n1)Cl)Cl)Cl
mobley_7326982,CC(C)O
mobley_7360181,COC(C(F)(F)F)(OC)OC
mobley_7364468,CC1=CC(=O)CC(C1)(C)C
mobley_7375018,CCCCCCCCCC(=O)C
mobley_7378987,Cn1cnc2c1c(=O)n(c(=O)n2C)C
mobley_7393673,COc1ccc(cc1)C(=O)OC
mobley_7415647,CN(C)C(=O)c1ccc(cc1)[N+](=O)[O-]
mobley_7417968,CCOCCOC(=O)C
mobley_7455579,CC(C)COC=O
mobley_7463408,CCC(=O)Nc1ccc(c(c1)Cl)Cl
mobley_7463799,c1ccc(cc1)CCCO
mobley_7497999,CC(=O)c1ccccc1
mobley_7532833,CC#N
mobley_7542832,CCCOCCC
mobley_755351,COc1cccc(c1)N
mobley_7573149,CCCOC(=O)C
mobley_7578802,C(Br)(Br)Br
mobley_7599023,c1ccc(cc1)Br
mobley_7608435,CCCCCCCC(=O)OC
mobley_7608462,c1ccc(cc1)Cl
mobley_7610437,CC[C@H](C(C)C)O
mobley_766666,C(=C(Cl)Cl)Cl
mobley_7676709,CC1=CC(=O)[C@@H](CC1)C(C)C
mobley_7688753,c1cc(cc(c1)O)C=O
mobley_7690440,CSSC
mobley_7708038,CCCBr
mobley_7732703,C(F)(F)(F)Br
mobley_7735340,c1cnc[nH]1
mobley_7754849,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
mobley_7758918,CCC(=O)O
mobley_7768165,C(CBr)Cl
mobley_7769613,CC(C)(C)Br
mobley_7774695,CNc1ccccc1
mobley_778352,CC=C(C)C
mobley_7794077,c1c(c(=O)[nH]c(=O)[nH]1)C(F)(F)F
mobley_7814642,c1cc(c(cc1Cl)Cl)Cl
mobley_7829570,CCCC[N@](CC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
mobley_7859387,CCCCCCC=O
mobley_7860938,CCCCNCCCC
mobley_7869158,CC[C@H](C)O[N+](=O)[O-]
mobley_7893124,CC(C)(C)c1ccccc1
mobley_7912193,CCCCOC(=O)c1ccc(cc1)O
mobley_7913234,CCCCOC[C@H](C)O
mobley_7943327,CCC(=O)OCC
mobley_7977115,CCC[C@H](CC)O
mobley_7983227,CC[C@@H](C)CO
mobley_7988076,c1cc(ccc1C=O)O
mobley_8006582,C1CCCC1
mobley_8011706,CN(C)C=O
mobley_8048190,CC(=O)N
mobley_8052240,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N
mobley_8057732,c1cc(cc(c1)Cl)O
mobley_8117218,C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl
mobley_8118832,C=CCO
mobley_8124669,CCc1cccc(c1N(COC)C(=O)CCl)CC
mobley_8127829,CCc1ccccc1
mobley_819018,CC(=CCC/C(=C/CO)/C)C
mobley_8191186,C(C(F)(F)F)Cl
mobley_8207196,CCNc1nc(nc(n1)Cl)NCC
mobley_820789,CCCC(=O)O
mobley_8208692,c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl
mobley_8221999,CCCC#N
mobley_8260524,CC#C
mobley_8311303,c1cc(c(cc1c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl
mobley_8311321,C(F)(F)Cl
mobley_8320545,CC[N+](=O)[O-]
mobley_8337722,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C
mobley_8337977,CC(C)CC(=O)C
mobley_8426916,CCNCC
mobley_8427539,CCC(=O)N
mobley_8436428,CC(C)CC(C)C
mobley_8449031,CCN(CC)CC
mobley_8467917,CCCC/C=C/C
mobley_8492526,CCCCC=O
mobley_8514745,CCCCCOC(=O)C
mobley_8522124,CCCCCCC#C
mobley_8525830,CCCCCI
mobley_852937,c1cc(ccc1O)F
mobley_8558116,CN1CCOCC1
mobley_8573194,CCCC=O
mobley_8578590,CS(=O)C
mobley_859464,CC(C)COC(=O)C
mobley_8614858,CCCCCCC
mobley_8668219,CC[C@@H](C)C(C)C
mobley_8685905,[C@@H](C(F)(F)F)(F)Br
mobley_8691603,Cc1cccc(c1)O
mobley_8705848,CC(C)NC(C)C
mobley_8713762,CCCN(CCC)C(=O)SCCC
mobley_8723116,c1cc(ccc1N)Cl
mobley_8739734,CC(C)C(=O)C
mobley_8746821,Cc1cccnc1C
mobley_8754702,CCCOC=O
mobley_8764620,c1cc(cnc1)C#N
mobley_8765203,CC(=C)C=C
mobley_8772587,CCCCI
mobley_8785107,C[C@H]1CC[C@@H](O1)C
mobley_8789465,c1ccc(c(c1)O)I
mobley_8789864,COC(CC#N)(OC)OC
mobley_8798016,c1cnccc1C=O
