strID,strDipole,strAnisoPolar,strHarmFreq1,strHarmFreq2,strHarmFreq3,strZeroPointEner,strvdWGlobalMin,strvdWGlobalMax,strvdWTotalVar,strvdWMinimaNum,strvdWMaximaNum,strvdWMinimaSum,strvdWMaximaSum,strSASA,strSphereUSR,strLineUSR,strPlanUSR,strExpSolv
1967551,3.232945,15.106392,3079.382,3067.7212,3033.7014,34.57278,-0.05450363,0.03495321,0.000340418,1.0986358,6.0088,-0.06018431,0.19121398,187.524307,0.713744,0.563134,0.673084,-3.5
197466,3.0161462,16.538155,3086.6035,3076.9749,3069.9937,74.30156,-0.06242121,0.03125058,0.000459962,1.0261538,10.087897,-0.062141538,0.18271145,260.761841,0.758023,0.782122,0.82931,-4.61
1976156,2.945076,51.64855,3065.026,3060.7292,3049.802,159.38194,-0.056059383,0.03017829,0.000442669,1.004904,5.6043,-0.055756997,0.14676921,409.115204,0.361397,0.46099,0.411052,-2.07
1977493,2.309793,21.3474,3097.203,3074.4827,3060.896,59.39496,-0.026807075,0.02826131,9.23E-05,-0.015354991,7.5420823,0.000449792,0.14420079,240.726028,0.736152,0.663281,0.823261,-0.33
1987439,0.37780952,48.9868,3148.2952,3133.7646,3118.233,114.28654,-0.025796486,0.020424254,9.15E-05,0.000513554,7.2638083,-0.000459038,0.10225562,331.756622,0.591955,0.780588,0.670516,-0.9
2005792,0.53396475,108.58389,3168.17,3165.4675,3164.0354,113.4051,-0.021121347,0.025809716,7.70E-05,-0.002731323,10.294181,0.000195008,0.22132335,354.895081,0.47939,0.665441,0.539577,-2.7
2008055,0.7127228,16.562195,3519.2888,3113.6467,3101.7454,46.57885,-0.003982116,0.012002539,1.28E-05,0.001137734,0.04127884,0.000204194,0,182.297379,0.729831,0.552444,0.649875,1.83
2023925,1.2801043,17.745064,3067.8298,1693.5211,1472.9427,38.15981,-0.012633119,0.05340694,0.000221339,0.018856287,6.0432696,0.000112947,0.14377322,291.222076,0.733671,0.806306,0.795526,0.1
2043882,2.6596,18.269989,3090.6619,3073.039,3061.995,129.54803,-0.0604875,0.02787546,0.000430121,1.0604529,7.7503448,-0.061105065,0.15905839,315.562134,0.594213,0.726314,0.701638,-3.9
2049967,1.6218233,23.834503,3105.1616,3086.5486,3076.1802,65.17853,-0.036700077,0.020287506,0.000149399,2.0355625,6.0335298,-0.07480373,0.1271454,248.169693,0.667568,0.782109,0.745994,-1.5
20524,1.5557952,43.88119,3769.4377,3187.7756,3161.863,65.39179,-0.037995562,0.07853601,0.000336357,1.0546086,5.0529594,-0.035948895,0.16159084,256.2034,0.711133,0.780033,0.859975,-6.6
2068538,0.17938066,5.113617,3130.0288,3134.9924,3090.2078,64.54332,-0.00392082,0.011634311,1.06E-05,0.003757834,-0.004209518,0.000221763,0,214.141846,0.806828,0.63752,0.746893,2
2078467,5.24732,82.33443,3683.2559,3153.3328,3145.192,177.83547,-0.064546235,0.06401372,0.000474186,1.1366917,11.724714,-0.06892845,0.27804978,448.021698,0.410762,0.544453,0.455094,-7
2099370,4.595766,137.7135,3750.2822,3357.2454,3199.7031,164.18817,-0.062376205,0.074227154,0.000497495,1.8970764,11.197994,-0.10982674,0.33963905,482.410828,0.391027,0.488996,0.435192,-10.78
210639,2.4466517,34.22642,3101.4365,3085.9766,3082.9165,58.33755,-0.021973656,0.029016785,8.39E-05,0.030278087,7.273366,-0.000173744,0.19446348,252.441696,0.843984,0.625971,0.745887,-0.46
2123854,5.369882,75.42903,3772.9858,3173.2795,3181.6196,64.66884,-0.062591165,0.094092846,0.000688549,1.0338513,4.2621107,-0.066834524,0.19941836,291.732269,0.573594,0.789002,0.700574,-10.17
2126135,1.2409925,53.90663,3767.0273,3180.1511,3147.2483,100.67584,-0.037905537,0.07232681,0.000254433,1.0043044,5.433196,-0.038856998,0.13677287,311.429413,0.62349,0.860217,0.673973,-5.66
2143011,0.35805964,16.768524,3176.8647,3117.904,3106.0786,85.25732,-0.024991645,0.01830826,6.96E-05,0.005087018,2.9842868,0.00022633,0.05074934,261.844849,0.772419,0.76695,0.806578,1.83
2146331,1.6631889,19.632256,3114.9458,3019.1145,1693.7268,16.50076,-0.047266647,0.040778376,0.000282263,2.0402486,1.968566,-0.09539269,0.081173,150.893051,0.650955,0.498425,0.573794,-2.75
2178600,2.1331885,29.730396,3110.2625,3073.1008,3060.771,94.96741,-0.03188713,0.025894064,7.76E-05,0.26302117,11.078781,-0.011405725,0.1970286,297.461975,0.620071,0.967403,0.69137,-0.1
2183616,0.40379584,44.60055,3160,3146.1982,3136.5276,133.23306,-0.026028417,0.020876696,8.58E-05,-0.004876375,5.6121974,0.000143427,0.10241239,348.792389,0.567968,0.771855,0.615296,-0.45
2197088,0.08108425,57.845955,3068.4736,3058.213,3054.8315,189.00898,-0.005245961,0.010973349,8.62E-06,0.001315236,-0.009600639,-1.36E-06,0,434.141235,0.319844,0.395456,0.358132,3.16
2198613,2.0676074,13.601967,3097.5974,3079.2297,3048.0676,41.5191,-0.026266517,0.02934647,9.88E-05,0.01343739,6.104043,-1.91E-05,0.15334348,206.48848,0.754351,0.591991,0.689705,-0.63
2213823,0.09906101,16.053246,3077.3784,3068.0574,3063.4792,117.82145,-0.004479047,0.011925418,1.06E-05,0.002871275,0.009446144,0.000133142,0,292.450409,0.653172,0.905675,0.709919,2.51
2245668,1.7352991,9.471313,3766.5735,3077.948,3073.3813,85.35193,-0.05161506,0.0601651,0.00040836,1.0219407,4.086957,-0.0530469,0.07857378,253.791077,0.8164,0.728187,0.810887,-4.5
2261979,0.590209,94.60074,3161.9192,3157.1963,3142.3247,113.95225,-0.024018325,0.022010872,8.40E-05,-0.014896512,10.813316,0.000380456,0.19469517,353.746368,0.614646,0.789594,0.646547,-3.15
2269032,5.819524,122.18101,3703.208,3177.2104,3171.9497,156.75785,-0.06462979,0.07439095,0.000460636,1.3382968,10.818801,-0.07775378,0.38585745,451.395935,0.386182,0.488131,0.428617,-10.21
2279874,0.8780446,12.612961,3109.023,3101.2761,3091.0728,91.19382,-0.045557518,0.022406619,0.000201064,4.0488048,9.331856,-0.16777748,0.17355564,288.474518,0.685905,0.857063,0.726893,-4.42
2294995,2.7230852,21.434727,3091.6287,3078.9084,3058.2827,56.43549,-0.055344902,0.032242432,0.000300897,1.0147964,8.374527,-0.055932358,0.21956965,235.893768,0.707701,0.712897,0.761325,-2.56
2295058,2.6946776,86.41703,3756.804,3186.136,3186.43,92.29095,-0.05835366,0.08628635,0.000544927,1.34407,4.5193834,-0.07086525,0.21426507,337.246765,0.485728,0.668838,0.547617,-9.51
2310185,1.878873,5.5846405,3715.9287,3083.3535,3074.3923,49.9523,-0.051685184,0.060854815,0.000424297,1.0098238,4.724474,-0.052519508,0.09657474,198.60141,0.77028,0.622274,0.722661,-5
2316618,3.4895737,195.60806,3663.2295,3450.5828,3323.384,161.85381,-0.055162903,0.05003447,0.000336552,2.714682,12.283842,-0.14098604,0.31791398,475.20575,0.392756,0.493732,0.429947,-14.21
2328633,0.04710388,43.639496,3064.6472,3061.4478,3055.4731,176.38774,-0.005167078,0.011178911,8.88E-06,0.001493216,-0.007090569,-2.86E-05,0,394.327362,0.402664,0.518451,0.465289,2.55
2341732,1.7206738,37.18629,3115.3418,3092.2266,3059.9846,109.58817,-0.055938616,0.02601188,0.000359494,0.9437641,8.908455,-0.05604689,0.19100844,327.771454,0.451772,0.604377,0.532127,-2.56
2354112,1.3818612,58.1173,3776.1929,3174.3982,3140.9688,100.55674,-0.03943045,0.075412974,0.000276733,1.0240959,5.891712,-0.040479444,0.1796539,316.487701,0.583202,0.826967,0.660075,-6.25
2364370,2.1263897,36.635376,3120.757,3091.1506,3070.9468,109.35822,-0.055727445,0.027305264,0.000365339,1.1269417,8.320725,-0.06513165,0.26511846,333.420258,0.467798,0.63534,0.532773,-2.64
2371092,3.1864784,52.558174,3157.115,3130.8386,3110.767,89.97983,-0.061417155,0.030527184,0.000332257,0.9736951,7.0497046,-0.059971742,0.17228666,288.858673,0.712381,0.809537,0.753769,-5.22
2390199,2.6179647,38.579617,3083.3074,3075.1287,3060.2896,123.74308,-0.059065297,0.028452659,0.000462993,0.99051416,7.896986,-0.058084436,0.28344596,341.649994,0.450906,0.617299,0.510522,-2.92
2402487,2.9249415,45.82101,3114.8125,3095.7495,3081.34,118.67059,-0.05107897,0.032823287,0.000280483,1.9824283,13.242508,-0.09857082,0.37144444,391.816711,0.389415,0.506714,0.422685,-6
2410897,1.4326674,5.706093,3479.581,3425.256,3163.232,57.91598,-0.056497738,0.037698742,0.000390375,1.0054467,2.6694431,-0.057408784,0.07256585,206.229858,0.802665,0.610381,0.717637,-4.5
2422586,1.2812421,18.851501,3083.5505,3079.0503,3063.273,85.31785,-0.04676831,0.015673207,0.000176315,0.9884137,3.3108897,-0.047758475,0.04773687,262.406433,0.624153,0.880845,0.684725,-1.66
242480,0.41183555,210.01291,3637.6133,3635.8547,3551.0854,133.2218,-0.054584198,0.06935273,0.000401638,2.0010135,6.157569,-0.10080458,0.23146926,411.486053,0.434469,0.569815,0.480221,-11.85
2451097,5.986784,68.57539,3179.396,3165.116,3151.1912,61.99258,-0.061798148,0.039702505,0.000502091,1.0371437,7.1098013,-0.06401772,0.24755433,276.137238,0.598246,0.73479,0.726697,-4.1
2457863,2.0127277,59.504074,3795.313,3185.2087,3166.3596,85.71174,-0.052329395,0.076382786,0.000389633,1.4716616,6.314144,-0.0660973,0.23169346,299.40329,0.618815,0.884007,0.683646,-7.66
2481002,2.4219346,31.488987,1477.0616,1462.5626,1202.1465,12.85516,-0.029178321,0.038796622,0.000161872,0.9730348,6.1450315,-0.031761996,0.21707992,260.100708,0.827242,0.610907,0.727436,-1.45
2484519,2.121565,60.42466,3168.4553,3154.3013,3144.8591,74.73142,-0.026394648,0.030679008,0.000122641,0.03695643,5.862915,-5.81E-05,0.22061395,297.040833,0.672298,0.871113,0.758147,-1.93
2487143,2.8365035,28.316887,3093.8274,3085.0596,3065.8357,105.7642,-0.059098832,0.029714692,0.000464523,1.0031867,7.716056,-0.058234528,0.13318997,313.046295,0.489134,0.679922,0.56688,-3.28
2489709,2.8683338,60.910492,3181.7444,3177.152,3158.3584,50.80297,-0.019757114,0.036540005,0.000144589,0.06692183,3.7595172,-0.001491092,0.13301267,286.753357,0.674846,0.723685,0.838492,-1.36
